actor.id;condition;SES;actor.age.years;Sex;dist;eq.uneq;Offer;decision;trial;actor.age.months;IQ.percentil;Order;TEORIA DE LA MENTE NIVEL TODOS;Control motor;CONTROL  COGNITIVO 
339;AI;MIDDLE;10;M;t3.dist;U;AI;accept;3;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t4.dist;U;AI;accept;4;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t5.dist;U;AI;accept;5;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t6.dist;U;AI;accept;6;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t7.dist;E;E;reject;7;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t8.dist;E;E;reject;8;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t9.dist;E;E;reject;9;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t10.dist;E;E;accept;10;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t11.dist;E;E;accept;11;10.33;53;2;MEDIO;; 
339;AI;MIDDLE;10;M;t12.dist;E;E;accept;12;10.33;53;2;MEDIO;; 
357;AI;MIDDLE;7;M;t1.dist;U;AI;accept;1;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t2.dist;U;AI;accept;2;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t3.dist;U;AI;accept;3;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t4.dist;U;AI;accept;4;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t5.dist;U;AI;accept;5;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t6.dist;U;AI;accept;6;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t7.dist;E;E;accept;7;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t8.dist;E;E;accept;8;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t9.dist;E;E;accept;9;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t10.dist;E;E;accept;10;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t11.dist;E;E;accept;11;7.58;42;2;;1;Bajo
357;AI;MIDDLE;7;M;t12.dist;E;E;accept;12;7.58;42;2;;1;Bajo
358;DI;MIDDLE;8;M;t1.dist;U;DI;accept;1;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t2.dist;U;DI;accept;2;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t3.dist;U;DI;accept;3;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t4.dist;U;DI;accept;4;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t5.dist;U;DI;accept;5;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t6.dist;U;DI;accept;6;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t7.dist;E;E;accept;7;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t8.dist;E;E;reject;8;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t9.dist;E;E;accept;9;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t10.dist;E;E;accept;10;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t11.dist;E;E;accept;11;8.08;23;2;ALTO;2; 
358;DI;MIDDLE;8;M;t12.dist;E;E;accept;12;8.08;23;2;ALTO;2; 
359;DI;MIDDLE;7;M;t1.dist;E;E;accept;1;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t2.dist;E;E;accept;2;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t3.dist;E;E;accept;3;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t4.dist;E;E;accept;4;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t5.dist;E;E;accept;5;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t6.dist;E;E;accept;6;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t7.dist;U;DI;reject;7;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t8.dist;U;DI;reject;8;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t9.dist;U;DI;reject;9;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t10.dist;U;DI;reject;10;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t11.dist;U;DI;reject;11;7.83;42;1;BAJO;3;Medio
359;DI;MIDDLE;7;M;t12.dist;U;DI;reject;12;7.83;42;1;BAJO;3;Medio
360;AI;MIDDLE;10;F;t1.dist;E;E;accept;1;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t2.dist;E;E;reject;2;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t3.dist;E;E;accept;3;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t4.dist;E;E;reject;4;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t5.dist;E;E;accept;5;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t6.dist;E;E;accept;6;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t7.dist;U;AI;reject;7;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t8.dist;U;AI;accept;8;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t9.dist;U;AI;reject;9;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t10.dist;U;AI;accept;10;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t11.dist;U;AI;reject;11;10.91;42;1;;3; 
360;AI;MIDDLE;10;F;t12.dist;U;AI;accept;12;10.91;42;1;;3; 
361;DI;MIDDLE;8;M;t1.dist;E;E;accept;1;8;53;1;;3; 
361;DI;MIDDLE;8;M;t2.dist;E;E;accept;2;8;53;1;;3; 
361;DI;MIDDLE;8;M;t3.dist;E;E;accept;3;8;53;1;;3; 
361;DI;MIDDLE;8;M;t4.dist;E;E;accept;4;8;53;1;;3; 
361;DI;MIDDLE;8;M;t5.dist;E;E;reject;5;8;53;1;;3; 
361;DI;MIDDLE;8;M;t6.dist;E;E;accept;6;8;53;1;;3; 
361;DI;MIDDLE;8;M;t7.dist;U;DI;accept;7;8;53;1;;3; 
361;DI;MIDDLE;8;M;t8.dist;U;DI;reject;8;8;53;1;;3; 
361;DI;MIDDLE;8;M;t9.dist;U;DI;accept;9;8;53;1;;3; 
361;DI;MIDDLE;8;M;t10.dist;U;DI;accept;10;8;53;1;;3; 
361;DI;MIDDLE;8;M;t11.dist;U;DI;accept;11;8;53;1;;3; 
361;DI;MIDDLE;8;M;t12.dist;U;DI;accept;12;8;53;1;;3; 
362;AI;MIDDLE;7;M;t1.dist;E;E;reject;1;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t2.dist;E;E;accept;2;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t3.dist;E;E;accept;3;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t4.dist;E;E;accept;4;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t5.dist;E;E;accept;5;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t6.dist;E;E;accept;6;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t7.dist;U;AI;accept;7;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t8.dist;U;AI;accept;8;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t9.dist;U;AI;accept;9;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t10.dist;U;AI;accept;10;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t11.dist;U;AI;accept;11;7.33;45;1;ALTO;0;Alto
362;AI;MIDDLE;7;M;t12.dist;U;AI;accept;12;7.33;45;1;ALTO;0;Alto
363;AI;MIDDLE;7;M;t1.dist;U;AI;accept;1;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t2.dist;U;AI;accept;2;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t3.dist;U;AI;reject;3;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t4.dist;U;AI;accept;4;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t5.dist;U;AI;reject;5;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t6.dist;U;AI;accept;6;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t7.dist;E;E;accept;7;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t8.dist;E;E;accept;8;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t9.dist;E;E;accept;9;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t10.dist;E;E;accept;10;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t11.dist;E;E;accept;11;7.25;84;2;ALTO;2;Medio
363;AI;MIDDLE;7;M;t12.dist;E;E;accept;12;7.25;84;2;ALTO;2;Medio
364;AI;MIDDLE;7;M;t1.dist;E;E;reject;1;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t2.dist;E;E;accept;2;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t3.dist;E;E;accept;3;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t4.dist;E;E;accept;4;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t5.dist;E;E;reject;5;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t6.dist;E;E;accept;6;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t7.dist;U;AI;accept;7;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t8.dist;U;AI;accept;8;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t9.dist;U;AI;reject;9;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t10.dist;U;AI;accept;10;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t11.dist;U;AI;accept;11;7.5;55;1;ALTO;3;Bajo
364;AI;MIDDLE;7;M;t12.dist;U;AI;accept;12;7.5;55;1;ALTO;3;Bajo
365;DI;MIDDLE;8;M;t1.dist;U;DI;accept;1;8;63;2;;3; 
365;DI;MIDDLE;8;M;t2.dist;U;DI;accept;2;8;63;2;;3; 
365;DI;MIDDLE;8;M;t3.dist;U;DI;accept;3;8;63;2;;3; 
365;DI;MIDDLE;8;M;t4.dist;U;DI;accept;4;8;63;2;;3; 
365;DI;MIDDLE;8;M;t5.dist;U;DI;accept;5;8;63;2;;3; 
365;DI;MIDDLE;8;M;t6.dist;U;DI;accept;6;8;63;2;;3; 
365;DI;MIDDLE;8;M;t7.dist;E;E;accept;7;8;63;2;;3; 
365;DI;MIDDLE;8;M;t8.dist;E;E;accept;8;8;63;2;;3; 
365;DI;MIDDLE;8;M;t9.dist;E;E;accept;9;8;63;2;;3; 
365;DI;MIDDLE;8;M;t10.dist;E;E;accept;10;8;63;2;;3; 
365;DI;MIDDLE;8;M;t11.dist;E;E;accept;11;8;63;2;;3; 
365;DI;MIDDLE;8;M;t12.dist;E;E;accept;12;8;63;2;;3; 
366;DI;MIDDLE;10;F;t1.dist;E;E;accept;1;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t2.dist;E;E;accept;2;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t3.dist;E;E;reject;3;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t4.dist;E;E;accept;4;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t5.dist;E;E;accept;5;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t6.dist;E;E;accept;6;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t7.dist;U;DI;reject;7;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t8.dist;U;DI;accept;8;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t9.dist;U;DI;reject;9;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t10.dist;U;DI;accept;10;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t11.dist;U;DI;reject;11;10.25;27;1;;3; 
366;DI;MIDDLE;10;F;t12.dist;U;DI;accept;12;10.25;27;1;;3; 
367;AI;MIDDLE;8;F;t1.dist;U;AI;accept;1;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t2.dist;U;AI;accept;2;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t3.dist;U;AI;accept;3;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t4.dist;U;AI;accept;4;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t5.dist;U;AI;accept;5;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t6.dist;U;AI;accept;6;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t7.dist;E;E;accept;7;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t8.dist;E;E;accept;8;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t9.dist;E;E;accept;9;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t10.dist;E;E;accept;10;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t11.dist;E;E;reject;11;8.08;18;2;;2; 
367;AI;MIDDLE;8;F;t12.dist;E;E;accept;12;8.08;18;2;;2; 
368;AI;MIDDLE;7;F;t1.dist;E;E;accept;1;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t2.dist;E;E;accept;2;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t3.dist;E;E;accept;3;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t4.dist;E;E;accept;4;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t5.dist;E;E;accept;5;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t6.dist;E;E;accept;6;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t7.dist;U;AI;accept;7;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t8.dist;U;AI;accept;8;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t9.dist;U;AI;accept;9;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t10.dist;U;AI;accept;10;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t11.dist;U;AI;accept;11;7.83;30;1;ALTO;3;Alto
368;AI;MIDDLE;7;F;t12.dist;U;AI;accept;12;7.83;30;1;ALTO;3;Alto
369;AI;MIDDLE;11;F;t1.dist;E;E;reject;1;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t2.dist;E;E;reject;2;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t3.dist;E;E;reject;3;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t4.dist;E;E;accept;4;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t5.dist;E;E;accept;5;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t6.dist;E;E;accept;6;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t7.dist;U;AI;reject;7;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t8.dist;U;AI;reject;8;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t9.dist;U;AI;reject;9;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t10.dist;U;AI;accept;10;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t11.dist;U;AI;accept;11;11.16;58;1;BAJO;3; 
369;AI;MIDDLE;11;F;t12.dist;U;AI;accept;12;11.16;58;1;BAJO;3; 
370;DI;MIDDLE;10;M;t1.dist;E;E;reject;1;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t2.dist;E;E;accept;2;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t3.dist;E;E;accept;3;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t4.dist;E;E;reject;4;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t5.dist;E;E;reject;5;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t6.dist;E;E;accept;6;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t7.dist;U;DI;accept;7;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t8.dist;U;DI;reject;8;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t9.dist;U;DI;accept;9;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t10.dist;U;DI;reject;10;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t11.dist;U;DI;reject;11;10.5;34;1;;3; 
370;DI;MIDDLE;10;M;t12.dist;U;DI;accept;12;10.5;34;1;;3; 
371;AI;MIDDLE;10;M;t1.dist;U;AI;accept;1;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t2.dist;U;AI;reject;2;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t3.dist;U;AI;accept;3;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t4.dist;U;AI;accept;4;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t5.dist;U;AI;reject;5;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t6.dist;U;AI;accept;6;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t7.dist;E;E;reject;7;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t8.dist;E;E;reject;8;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t9.dist;E;E;accept;9;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t10.dist;E;E;reject;10;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t11.dist;E;E;reject;11;10.5;42;2;;3; 
371;AI;MIDDLE;10;M;t12.dist;E;E;accept;12;10.5;42;2;;3; 
372;DI;MIDDLE;10;M;t1.dist;U;DI;accept;1;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t2.dist;U;DI;reject;2;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t3.dist;U;DI;reject;3;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t4.dist;U;DI;reject;4;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t5.dist;U;DI;accept;5;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t6.dist;U;DI;accept;6;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t7.dist;E;E;reject;7;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t8.dist;E;E;accept;8;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t9.dist;E;E;reject;9;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t10.dist;E;E;accept;10;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t11.dist;E;E;accept;11;10.33;45;2;BAJO;3; 
372;DI;MIDDLE;10;M;t12.dist;E;E;accept;12;10.33;45;2;BAJO;3; 
373;AI;MIDDLE;10;M;t1.dist;E;E;accept;1;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t2.dist;E;E;reject;2;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t3.dist;E;E;accept;3;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t4.dist;E;E;accept;4;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t5.dist;E;E;reject;5;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t6.dist;E;E;accept;6;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t7.dist;U;AI;accept;7;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t8.dist;U;AI;accept;8;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t9.dist;U;AI;accept;9;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t10.dist;U;AI;accept;10;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t11.dist;U;AI;reject;11;10.83;21;1;ALTO;3; 
373;AI;MIDDLE;10;M;t12.dist;U;AI;accept;12;10.83;21;1;ALTO;3; 
374;DI;MIDDLE;10;F;t1.dist;U;DI;accept;1;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t2.dist;U;DI;reject;2;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t3.dist;U;DI;accept;3;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t4.dist;U;DI;reject;4;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t5.dist;U;DI;accept;5;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t6.dist;U;DI;reject;6;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t7.dist;E;E;accept;7;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t8.dist;E;E;reject;8;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t9.dist;E;E;accept;9;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t10.dist;E;E;accept;10;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t11.dist;E;E;reject;11;10.83;25;2;ALTO;3; 
374;DI;MIDDLE;10;F;t12.dist;E;E;reject;12;10.83;25;2;ALTO;3; 
375;AI;MIDDLE;10;F;t1.dist;U;AI;reject;1;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t2.dist;U;AI;accept;2;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t3.dist;U;AI;reject;3;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t4.dist;U;AI;accept;4;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t5.dist;U;AI;reject;5;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t6.dist;U;AI;reject;6;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t7.dist;E;E;accept;7;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t8.dist;E;E;accept;8;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t9.dist;E;E;reject;9;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t10.dist;E;E;reject;10;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t11.dist;E;E;accept;11;10.91;47;2;BAJO;3; 
375;AI;MIDDLE;10;F;t12.dist;E;E;reject;12;10.91;47;2;BAJO;3; 
376;DI;MIDDLE;10;M;t1.dist;E;E;accept;1;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t2.dist;E;E;accept;2;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t3.dist;E;E;accept;3;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t4.dist;E;E;reject;4;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t5.dist;E;E;accept;5;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t6.dist;E;E;accept;6;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t7.dist;U;DI;accept;7;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t8.dist;U;DI;reject;8;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t9.dist;U;DI;accept;9;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t10.dist;U;DI;accept;10;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t11.dist;U;DI;accept;11;10.5;10;1;BAJO;2; 
376;DI;MIDDLE;10;M;t12.dist;U;DI;reject;12;10.5;10;1;BAJO;2; 
377;AI;MIDDLE;10;M;t1.dist;E;E;accept;1;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t2.dist;E;E;accept;2;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t3.dist;E;E;accept;3;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t4.dist;E;E;reject;4;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t5.dist;E;E;accept;5;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t6.dist;E;E;accept;6;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t7.dist;U;AI;accept;7;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t8.dist;U;AI;accept;8;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t9.dist;U;AI;accept;9;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t10.dist;U;AI;accept;10;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t11.dist;U;AI;accept;11;10.25;25;1;;2; 
377;AI;MIDDLE;10;M;t12.dist;U;AI;reject;12;10.25;25;1;;2; 
378;DI;MIDDLE;10;M;t1.dist;U;DI;accept;1;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t2.dist;U;DI;accept;2;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t3.dist;U;DI;accept;3;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t4.dist;U;DI;accept;4;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t5.dist;U;DI;accept;5;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t6.dist;U;DI;accept;6;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t7.dist;E;E;accept;7;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t8.dist;E;E;accept;8;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t9.dist;E;E;accept;9;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t10.dist;E;E;accept;10;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t11.dist;E;E;accept;11;10.91;63;2;ALTO;3; 
378;DI;MIDDLE;10;M;t12.dist;E;E;accept;12;10.91;63;2;ALTO;3; 
379;AI;MIDDLE;10;M;t1.dist;U;AI;accept;1;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t2.dist;U;AI;accept;2;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t3.dist;U;AI;accept;3;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t4.dist;U;AI;accept;4;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t5.dist;U;AI;accept;5;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t6.dist;U;AI;accept;6;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t7.dist;E;E;reject;7;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t8.dist;E;E;accept;8;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t9.dist;E;E;accept;9;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t10.dist;E;E;accept;10;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t11.dist;E;E;accept;11;10.91;55;2;ALTO;2; 
379;AI;MIDDLE;10;M;t12.dist;E;E;accept;12;10.91;55;2;ALTO;2; 
380;AI;MIDDLE;11;M;t1.dist;E;E;accept;1;11.25;12;1;ALTO;3; 
380;AI;MIDDLE;11;M;t2.dist;E;E;accept;2;11.25;12;1;ALTO;3; 
380;AI;MIDDLE;11;M;t3.dist;E;E;accept;3;11.25;12;1;ALTO;3; 
380;AI;MIDDLE;11;M;t4.dist;E;E;accept;4;11.25;12;1;ALTO;3; 
380;AI;MIDDLE;11;M;t5.dist;E;E;reject;5;11.25;12;1;ALTO;3; 
380;AI;MIDDLE;11;M;t6.dist;E;E;accept;6;11.25;12;1;ALTO;3; 
380;AI;MIDDLE;11;M;t7.dist;U;AI;reject;7;11.25;12;1;ALTO;3; 
